id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_031;0;GmbH & Co. KG;66386;70101;1998;;GKV;1662240.04;1924640.04;1393008.21;40329.24;-20562.3;12.46;20584.36;19766.94;19766.94;16335.0;1236095.17;959747.53;181508.12;9640.0;101544.9;156983.69;9640.0;194603.16;;;;;;85199.52;840476.02;392531.85;1084.75;383720.45;;33775.33;-40278.89;-67244.67
C_274;0;GmbH;60388;41201;2006;10.0;GKV;258140.36;258140.36;162371.69;81047.19;-33417.88;11365.65;44783.53;47629.31;47629.31;38507.97;1408768.24;1376176.46;0.0;0.0;;;;;;;;;;32591.78;511588.8;500036.96;461307.88;;;87740.02;-109966.15;224567.48
C_867;0;GmbH;66287;77320;2007;;GKV;8729235.22;8729235.22;7144400.87;283512.3;-17808.05;734.82;18542.87;265704.25;265704.25;128374.6;2635720.12;1930036.1;117179.0;0.0;31252.0;;;410756.61;;;;;;588505.02;1679420.81;1886384.3;480869.19;;;439972.42;-197116.3;-59087.01
C_916;0;GmbH;66359;35220;2007;;GKV;659409.74;659409.74;673675.5;-56728.55;-13257.58;;13257.58;-69986.13;-69986.13;-66125.5;524239.89;188678.52;80016.0;146646.0;20004.0;80016.0;146646.0;11315.71;;;;;;108899.37;74236.89;77583.89;33741.57;18309.24;;-29894.65;-22428.26;39579.78
C_830;0;GmbH;68309;68102;1996;;GKV;54147.63;54147.63;61075.67;-26547.81;-19114.21;;19114.21;-45662.02;-46320.97;-23428.76;458808.98;239431.6;89880.12;129497.26;22258.91;29880.12;129497.26;383.27;;;;;;7.28e-12;84130.94;3819.15;;;;-28162.71;-20428.75;64137.06
C_317;0;GmbH;71397;43330;1984;27.0;GKV;442728.21;442728.21;278345.13;67902.16;-2800.25;21.3;2821.55;65101.91;65101.91;57703.91;96468.66;87008.66;9460.0;0.0;6320.0;9460.0;;4787.98;;;;;;0.0;82376.66;43927.58;12648.91;30166.42;;60527.94;-8127.73;-31302.07
C_970;1;GmbH;70190;60200;1959;104.0;GKV;513054.4;513054.4;161223.49;6253.08;-21487.19;51.22;21538.41;-15234.11;-15234.11;-15852.11;569486.29;127825.6;344581.83;0.0;25213.17;;;37497.49;;;;;;97078.86;552216.79;51811.7;1825.41;49620.23;;-52389.82;-2391.15;90373.37
C_032;0;GmbH;70736;42220;1994;630.0;GKV;5455047.7;5455047.7;652404.11;15812.91;-1773.43;262.35;2035.78;14039.48;14039.48;7268.36;1851548.11;223997.53;0.0;0.0;;;;158058.07;;;;;;1627550.58;1664677.86;898761.58;785183.34;;;150246.41;-13249.94;-56882.8
C_155;0;GmbH & Co. KG;71686;82999;2001;;GKV;51677269.72;51714658.72;19592528.79;12120920.65;-5165383.69;268406.35;5433790.04;6955536.96;6955536.96;6954117.19;167159271.8;1720623.16;0.0;128681368.4;;;128681368.4;18046.25;;;;;;10954117.19;10212777.26;10140235.49;257648.67;3587.12;;11392745.76;83625.83;123960159.8
C_012;0;GmbH;70174;26111;2004;;GKV;8912397.43;8912397.43;6265268.03;-155607.51;2991206.6;890.29;1084281.97;2835599.09;2535100.69;2461506.81;76474513.19;26223738.46;33550000.0;65287.0;3093941.29;33550000.0;;495448.27;;;;;;16635487.73;18188012.68;18280374.68;8960.44;2873.79;;1490700.31;1907011.8;-3684781.41
C_199;0;GmbH & Co. KG;89520;24200;1948;122.0;GKV;3589997.08;3589997.08;800482.79;25531.75;-19992.65;2371.89;22364.54;5539.1;5539.1;2334.67;1016154.7;887795.88;71000.0;0.0;110253.93;71000.0;;354275.16;;;;;;57358.82;882797.2;479255.46;25549.56;;;-286801.47;-11514.85;284115.36
C_579;0;GmbH;73527;28150;1998;;GKV;283802.93;285678.11;260724.8;108713.35;-93691.21;;93691.21;15022.14;15022.14;15022.14;2244033.79;1965617.66;0.0;0.0;;;;;;;;;;278416.13;30227.38;6904.4;;;;43503.71;180372.42;5.82e-11
C_196;0;GmbH;63776;27120;1978;267.0;GKV;27199141.23;27199141.23;17256285.94;-9962428.48;-1809134.91;109.1;1845664.82;-11771563.39;-11771563.39;9.31e-10;45321741.95;14648618.16;0.0;17965593.4;;;;2319264.71;;;;;;8313603.61;20952650.89;3680875.64;2375223.96;;;-4761727.76;-6862461.4;11854769.64
C_036;0;GmbH;63796;46210;1988;;GKV;1304797.46;1304797.46;598613.85;-15078.54;-3885.95;0.35;3886.3;-18964.49;-18964.49;-19014.84;227537.65;88240.65;0.0;71112.0;;;;56440.94;;;;;;68185.0;211145.6;98817.69;2088.12;;;11099.66;-3944.0;5.82e-11
C_607;0;GmbH & Co. KG;63762;66190;1999;;GKV;157528.69;157528.69;139985.99;37691.51;-2703.79;;2703.79;34987.72;34987.72;32894.72;75325.35;63024.92;0.0;0.0;;;;;;;;;;12300.43;73873.35;19569.61;14255.07;;;40179.07;0.0;-21732.76
C_208;0;GmbH;63920;22190;1986;116.0;GKV;1578472.14;1578079.74;897263.8;159068.71;-1060.05;;1060.05;158008.66;157649.52;137620.52;451673.4;167558.39;0.0;0.0;;;;34625.81;;;;;;284115.01;328160.13;260958.96;210937.87;;;307389.46;-8091.46;-169066.99
C_455;0;AG;86150;68101;1464;;GKV;73165008.12;73165008.12;19785589.08;2331932.6;-1375368.81;116351.52;1993718.58;956563.79;297724.33;191775.6;34956456.22;26852070.31;0.0;306485.71;4806877.27;;;3941585.9;;;;;;7797900.2;29653971.68;11687193.17;3444440.58;4254958.92;;12170860.85;-662078.4;-256009.03
C_732;0;GmbH;86153;70101;1989;62.0;GKV;19247418.47;18971055.47;8638213.67;786573.4;-553815.55;76746.15;261228.27;232757.85;232757.85;123985.34;11015699.65;10556500.13;4090.32;1707137.75;;;;716012.65;;;;;;650000.0;8945515.72;6210239.58;4162681.12;1607202.21;;1131.38;-606277.09;-123984.27
C_855;0;GmbH;86152;88990;2007;487.0;GKV;354791371.1;353464577.5;162214723.3;10047826.31;5617158.76;584477.92;1707450.22;15664985.07;15664985.07;11825889.42;375554262.6;39145661.16;65712000.0;5519166.59;5788000.0;65712000.0;1499787.59;4801595.91;;;;;;265177434.8;128612363.2;25330892.0;3397018.37;13651286.0;;699945.27;-36430792.41;40487787.59
C_765;0;GmbH;95100;14200;1950;133.0;GKV;37467696.25;37539140.3;17758654.98;2025871.67;-516457.12;51.14;516508.26;1509414.55;1509414.55;1167593.08;12828241.09;9033635.74;1178513.46;903256.6;911310.42;1178513.46;166791.6;2009038.17;;;;;;1712834.29;9356968.66;2024436.35;455205.68;;;693996.02;-639587.66;-977352.6
C_890;0;GmbH;95686;2400;2007;11.0;GKV;7504467.36;7483841.23;1443166.43;-78263.24;-97886.8;;89445.5;-176150.04;-176150.04;-184038.71;4282269.54;4025277.18;91000.0;65603.05;2954315.97;91000.0;65603.05;638406.09;;;;;;203359.56;4081283.42;249244.43;109064.17;;;56935.21;2504.42;-128445.03
C_179;0;GmbH;96237;17120;1971;735.0;GKV;30430989.81;30430989.81;8750395.79;619640.39;-64820.6;7714.58;72535.18;554819.79;554819.79;4.51e-10;8519499.9;6596327.12;500000.0;625000.0;294203.65;500000.0;625000.0;3479164.82;;;;;;798172.78;4599720.46;3720979.95;1415184.81;1401356.06;;4102081.86;-2551967.74;-447676.61
C_280;0;GmbH;95030;46320;1991;229.0;GKV;10214430.12;10025668.91;4410748.35;368257.98;-83390.72;48.0;83492.72;284867.26;284867.26;229903.23;2639761.37;2486373.8;0.0;0.0;;;;;;;;;;153387.57;2310147.28;1403346.29;9576.79;1370927.5;;494628.94;-132980.11;-658743.27
C_332;0;GmbH;95028;49310;1998;48.0;GKV;2141218.79;1969965.44;1067874.23;-112032.77;-5011.67;586.56;5598.23;-117044.44;-91247.44;-93722.44;684294.53;502789.39;58646.32;0.0;;;;173777.29;;;;;;122858.82;677029.03;224848.46;88932.47;135544.7;;-27597.31;-2937.1;22041.63
C_562;0;GmbH;8538;68101;1999;;GKV;24074037.08;23890806.3;16462694.26;1839732.0;-11979.73;6430.37;18410.1;1827752.27;1827752.27;1440924.27;7094415.25;4613614.73;0.0;0.0;119607.37;;;494365.15;;;;;;2480800.52;6837556.84;3388770.04;2393972.39;915094.77;;1005161.15;-71891.65;-988882.24
C_622;0;GmbH;95030;46462;2004;;GKV;840852.62;840852.62;848658.89;180138.16;-5227.06;1236.79;6463.85;174911.1;174911.1;155614.04;360571.78;292102.67;34169.11;0.0;14088.39;34169.11;;11778.01;;;;;;26000.0;301292.78;248628.56;129955.17;;;210728.18;-32593.89;-110477.67
C_973;0;GmbH;95615;96090;2009;;GKV;246219539.5;246219539.5;8547652.08;-102504.57;740811.8;122127.22;180777.4;638307.23;631737.23;388357.94;30578551.06;21078138.91;1793000.0;132249.3;982657.92;1793000.0;;2401069.8;;;;;;7165979.85;23206635.26;10791900.85;126222.13;;;1652213.81;-1128369.02;-567728.42
C_833;0;Einzelfirma;95119;25100;2010;;GKV;2565763.93;2656737.78;1014152.89;19042.01;-11292.97;1165.48;12458.45;7749.04;7749.04;3908.31;732028.76;426901.59;164290.92;16185.43;27200.0;164290.92;16185.43;44073.96;;;;;;124650.82;502434.98;243758.4;82245.62;124902.41;;46112.27;-218252.88;158018.52
C_086;0;GmbH;86641;46389;1998;32.0;GKV;1645914.49;1439973.01;876621.76;422497.16;;;;422497.16;422497.16;371289.26;473011.34;143399.07;0.0;0.0;;;;36133.56;;;;;;270240.22;378026.34;294542.8;173905.27;;;238334.7;-7299.32;-175042.8
C_042;0;Genossenschaft;87746;46710;1963;225.0;GKV;36109.57;34189.57;33849.04;3654.39;-225.0;;225.0;3429.39;3429.39;3429.39;7113.5;2993.01;0.0;0.0;;;;;;;;;;4120.49;7113.5;6963.5;6963.5;;;3782.65;6182.64;-5000.0
C_850;0;AG;88175;25993;1886;451.0;GKV;65411310.23;66282361.57;25024226.28;4911342.65;-1018858.67;144935.79;1191837.93;3892483.98;3870816.83;2844909.78;63964189.36;24279975.61;5994780.57;14860375.38;1595437.72;4610416.57;11314286.77;4631733.14;;;;;;16477746.47;20296832.06;17551880.88;8815486.17;6558476.19;;9335874.07;-5023198.53;4423381.99
C_530;0;GmbH;80807;18120;1862;;GKV;1560009.86;4462165.86;1737088.36;119781.08;-47079.11;3381.16;50460.27;72701.97;72701.97;45380.53;1873004.59;3235267.78;480714.06;0.0;204238.69;;;367457.25;;;;;;391298.91;1780853.4;507526.4;13989.13;;;-115009.3;-65333.09;270731.36
C_284;0;GmbH;81369;43220;1978;;GKV;37966858.82;37966858.82;11495093.23;1249355.24;-198973.3;4872.12;203845.42;1050381.94;1050381.94;706273.76;14624776.38;9637663.15;0.0;0.0;401729.56;;;4746640.77;;;;;;4987113.23;14196616.5;7174189.18;951882.28;3583220.67;;2054327.51;-86970.56;26000.0
C_244;0;GmbH;81675;70109;1977;27.0;GKV;3282609.83;3248366.46;2649055.45;98346.85;-3731.16;;3731.16;94615.69;94615.69;84215.69;867027.35;329735.47;0.0;0.0;260.5;;;12056.1;;;;;;511291.88;752764.35;66118.43;35071.33;31047.1;;14312.38;-36812.84;123260.07
C_314;0;GmbH;80807;88101;1990;50.0;GKV;1557684.49;1557684.49;424254.38;125757.8;27912.02;;;153669.82;153669.82;0.0;482123.43;366925.74;0.0;0.0;;;;;;;;;;115197.69;482123.43;165070.43;165070.43;;;25155.31;0.0;-130569.82
C_886;0;GmbH & Co. KG;80807;68100;1996;;GKV;206167.06;206167.06;214539.76;75997.54;-2043.37;6.63;2050.0;73954.17;73954.17;73954.17;86563.64;46278.67;40284.97;0.0;17518.48;;;17088.01;;;;;;;16605.27;15791.03;408.93;;;76696.19;-2667.12;-62943.9
C_387;0;GmbH;80807;46430;1978;115.0;GKV;40349201.72;40671668.01;26163743.16;4247144.16;38519.6;42953.52;42200.07;4285663.76;4285663.76;2999186.44;25227747.79;7128075.9;675040.0;707770.0;98440.0;675040.0;707770.0;300100.05;;;;;;18384290.89;16218467.17;11481625.45;7048423.1;2986623.26;58000.0;2831670.58;-2961637.75;-289326.61
C_671;0;GmbH & Co. KG;81669;59203;1998;;GKV;199830617.2;199965617.2;171627227.9;3156776.73;446342.14;531083.19;213433.25;3603118.87;3603118.87;2846270.99;193662963.7;33488925.19;0.0;49232061.84;;;;;;;;;;56164698.22;83255736.26;42359823.9;42294295.41;;;87888251.24;-77722813.0;26576866.89
C_518;0;GmbH;80634;56101;2006;;GKV;6028989.17;6388410.71;1748829.85;161119.1;-12768.88;395.11;13163.99;148350.22;148350.22;101362.13;6395616.14;6098886.66;0.0;0.0;;;;432995.54;;;;;;296729.48;6368270.64;446542.7;60457.47;;;79284.39;-19425.76;-44201.65
C_304;0;GmbH;80638;64200;2008;;GKV;32268536.47;32268536.47;31795440.22;1353702.24;-79947.86;163394.1;243341.96;1273754.38;1273754.38;1263761.69;55465640.29;4031954.46;1647350.14;7105175.17;294611.23;1355060.7;6403128.59;552251.51;;;;;;33796841.58;25757898.78;23246138.73;21093223.9;1511006.99;;2688053.79;-1426498.73;520508.56
C_578;0;GmbH;81243;88990;2008;277.0;GKV;517482.44;517482.44;228377.07;91105.27;-14164.12;;14164.12;76941.15;76941.15;67051.15;232967.31;161172.1;71795.21;0.0;135740.88;;;7264.54;;;;;;;15168.89;11341.71;1309.76;;;77612.25;-594.71;7531.27
C_141;0;GmbH;90431;46179;1988;;GKV;2459229.57;2459229.57;1387599.18;73367.51;-13562.21;4457.15;18019.36;59805.3;59805.3;57542.55;883937.58;826401.85;0.0;0.0;;;;;;;;;;57535.73;321251.85;184174.43;28685.91;;;181572.98;-125351.84;5.09e-11
C_313;0;GmbH;90471;71122;1998;;GKV;199237.2;199237.2;199237.2;124516.44;-35179.04;69.07;35248.11;89337.4;89337.4;86424.53;2016733.95;163553.09;785650.92;0.0;158956.4;;;373.66;;;;;;1067529.94;5625.95;5625.95;5625.95;;;137984.74;-2499.0;-164549.97
C_706;1;GmbH;90429;43330;1998;;GKV;2067950.21;2080932.61;857592.62;90968.89;-5624.94;900.3;6525.24;85343.95;85343.95;77961.11;323898.96;229245.44;41022.52;0.0;52143.16;;;51797.2;;;;;;50000.0;237164.96;82625.03;1444.05;;;92026.86;-11548.0;-159178.46
C_718;0;GmbH;90459;71122;1989;162.0;GKV;96335626.36;96335626.36;15565602.88;976728.74;-308671.45;5391.69;314063.14;668057.29;668057.29;422843.6;21932878.49;16738307.25;0.0;836000.0;2544881.34;;;6617909.68;;;;;;4358571.24;20723222.92;7690205.76;1211291.31;3487449.63;;-1572356.09;-353075.99;748158.87
C_764;0;GmbH;88299;10500;1940;187.0;GKV;332502.33;332502.33;120548.23;-6063.07;;;;-6063.07;-6063.07;-1.09e-11;98853.68;85202.79;0.0;0.0;;;;1034.52;;;;;;13650.89;98853.68;93310.42;61947.9;26625.15;;-30975.92;0.0;64105.16
C_009;0;GmbH & Co. KG;88299;25120;1939;268.0;GKV;77822.29;78471.15;70836.15;4733.47;-2639.84;;2639.84;2093.63;2093.63;1741.91;102792.97;53562.96;49230.01;0.0;20007.24;;;3858.75;;;;;;0.0;63619.73;12128.34;2514.03;7424.24;;-23518.46;-194.11;16452.78
C_108;0;GmbH & Co. KG;88212;68200;1878;;GKV;1133900.93;1133900.93;1136051.15;224154.19;;;;224154.19;224154.19;195442.19;241655.94;241155.94;0.0;0.0;;;;;;;;;;500.0;241649.94;231508.42;167246.82;;;106431.28;0.0;25947.52
C_083;0;GmbH;93413;86101;2006;643.0;GKV;2800930.91;5886658.49;2170464.74;-24438.4;-6232.9;225.85;6458.75;-30671.3;-30515.78;-29433.22;7875712.37;1066972.12;0.0;174507.17;;;174507.17;813532.33;;;;;;122459.53;7509156.84;378512.56;295966.81;;;444702.0;-204092.09;-68095.22
C_170;0;GmbH;94086;45110;2010;;GKV;19800106.4;19800106.4;1203892.98;-93788.18;-12703.21;1739.78;14442.99;-106491.39;-106491.39;-103463.97;2209754.61;1894891.9;165128.25;34405.11;120639.98;165128.25;34405.11;65570.88;;;;;;115329.35;1409495.29;1167402.51;44772.36;1044152.05;;-1401325.29;-3633.35;1426378.49
C_361;0;GmbH;83404;46630;1991;235.0;GKV;736837.76;720787.76;415819.59;61441.27;-4464.6;;4544.82;56976.67;56976.67;56536.95;158896.04;144484.48;12152.78;0.0;;;;11408.9;;;;;;2258.78;140303.96;110807.41;63474.65;;;95750.45;-15608.62;7949.57
C_645;0;GmbH;84478;68320;1994;;GKV;8338726.7;8226307.7;4641859.7;293413.26;-83816.54;;83816.54;209596.72;209596.72;141390.57;2411945.53;1755072.58;116479.68;0.0;127268.63;116479.68;;;;;;;;540393.27;1570712.95;293885.53;319.99;69163.01;;119709.4;-100115.82;180201.76
C_131;0;Einzelfirma;84489;46100;2006;;UKV;10968890.39;;;627033.27;-335383.13;2578.83;337961.96;291650.14;291650.14;4.66e-10;7483688.63;4223486.0;0.0;588701.0;;;;1095901.83;;;;;;2899246.38;6263755.72;1907954.84;;1623736.31;;-2693904.86;-322128.92;830248.09
C_142;0;GmbH;83059;52291;2009;;GKV;74343.25;114220.44;129649.51;-19243.23;-6688.3;;6688.3;-25931.53;-25931.53;-28477.0;247149.57;156560.77;0.0;0.0;;;;;;;;;;90588.8;244501.97;168.28;97.03;;;-105367.97;-1306.01;81280.14
C_985;0;GmbH & Co. KG;89073;45100;1963;67.0;GKV;3177025.65;3004355.65;498039.37;102307.98;-8552.91;6558.02;15110.93;93755.07;93755.07;45687.37;553452.66;506765.29;0.0;0.0;;;;;;;;;;46687.37;502820.43;133501.43;4996.1;9779.45;;-79823.37;60770.08;-136375.98
C_233;0;AG;82319;62090;1999;64.0;GKV;14448156.24;14423771.76;9266692.62;1257159.88;-255080.99;14908.48;370389.47;1002078.89;984214.9;-45419.5;15218770.08;4630753.67;753600.0;1230271.0;292357.09;753600.0;;944145.32;;;;;;8604145.41;5844527.59;2409895.43;1048243.49;;;534151.54;-238250.22;559021.2
C_460;0;GmbH;97346;8110;1996;126.0;GKV;17418561.19;17657840.52;7615439.12;1405859.24;-38500.0;5983.21;98795.67;1367359.24;1367359.24;1028918.93;17539052.22;6808726.48;164296.29;1174957.0;117000.0;164296.29;;1525645.63;;;;;;9772667.38;6886645.46;5529722.36;5189407.13;270179.26;;7589141.59;-1162858.75;-3303116.16
C_435;1;GmbH;97289;46736;1999;;GKV;293323.27;268250.27;181858.11;21629.7;-5975.43;114.69;6090.12;15654.27;15654.27;13622.97;243175.2;147297.99;83877.21;0.0;10380.58;;;53987.69;;;;;;;50167.4;44266.89;1237.31;;;87697.97;-47450.25;-10667.34
C_797;0;Genossenschaft;82024;46389;1923;243.0;GKV;212330.91;212330.91;46346.81;6670.62;-15901.33;0.66;15901.99;-9230.71;-9230.71;-9230.71;434841.16;213591.16;221250.0;0.0;;;;9276.61;;;;;;-5.82e-11;64485.82;57919.83;1463.65;;;150716.76;3.64e-12;-154267.36
C_717;0;GmbH;81371;46310;1984;;UKV;113344006.2;;;16823331.01;428609.91;738502.41;309892.5;17251940.92;17965318.93;12973323.66;90757191.26;16375499.4;0.0;7011841.48;;;;2032709.03;;;;;;67369850.38;86523569.12;86593117.61;39.61;12965476.19;;-3702708.76;3702639.41;-1.49e-08
C_944;0;GmbH & Co. KG;85757;68320;1967;;GKV;3421259.8;3421259.8;340206.25;-1094.26;430845.68;38624.3;28236.05;429751.42;429751.42;341910.23;9570523.64;1850337.11;166660.42;1071952.18;;;;661595.75;;;;;;6481573.93;5701605.14;3893505.56;495756.68;;;524221.35;-865973.24;-35045.81
C_258;0;GmbH;85221;46742;1993;32.0;GKV;38793697.41;38793697.41;22545977.38;5186064.59;23310.98;37149.98;13839.0;5209375.57;5209375.57;4222032.36;30029796.12;27029796.12;0.0;0.0;;;;495574.62;;;;;;3000000.0;25951652.27;23495355.41;23054618.88;94349.48;;9324705.4;-1004325.23;-9107.36
C_160;0;GmbH;82178;26100;1993;;GKV;633378.41;633378.41;630620.28;86225.39;-2802.52;123.11;2925.63;83422.87;74668.64;71849.14;208260.21;139340.49;0.0;0.0;;;;;;;;;;68919.72;158327.89;81332.39;37342.26;;;100853.44;-12985.2;-33562.99
C_549;0;GmbH;85748;25992;1973;130.0;GKV;11533532.14;11309390.98;3194180.58;485788.58;-111302.76;6786.64;118089.4;374485.82;374485.82;307107.32;3504385.22;2639436.41;404760.8;455024.12;699518.39;404760.8;455024.12;483401.32;;;;;;153387.56;1491225.85;800602.47;421.55;;;1090826.63;-80329.06;-690568.47
C_358;0;GmbH;82152;46432;1997;77.0;GKV;2098692.87;2116953.33;1477842.03;79650.95;-4308.48;4462.52;8771.0;75342.47;75342.47;47410.99;749364.49;264451.69;56773.8;4773.2;43180.37;;;56895.88;;;;;;423365.8;525940.26;231698.02;21546.28;102980.85;;67799.01;-23356.32;-33650.45
C_662;0;GmbH;10117;35000;1990;236.0;GKV;13575513.38;13575513.38;2633704.96;199232.7;-129205.33;6189.07;135394.4;70027.37;70027.37;38600.22;4470823.74;3971639.65;85803.67;139331.47;360903.07;63068.56;9987.47;2924447.56;;;;;;274048.95;3991598.95;943232.79;279451.92;525279.07;;161068.64;-23070.8;-297632.23
C_462;0;GmbH;10589;43220;1967;;GKV;7960963.8;8236935.6;3259194.9;263716.59;-169194.89;5.11;169200.0;94521.7;94521.7;90365.71;20582397.01;19439061.62;0.0;149857.73;;;;;;;;;;993477.66;15210639.37;6974060.26;1191746.59;5257919.01;;-196137.54;-85243.16;-5256615.91
C_420;0;GmbH;10178;68310;1992;;GKV;1791264.61;2197261.12;860141.41;98576.04;-2739.06;1218.15;3957.21;95836.98;95836.98;82193.01;1361084.95;721786.97;0.0;0.0;;;;;;;;;;;1015406.54;260802.45;127321.11;;;-6712.19;-5808.18;94148.87
C_994;0;GmbH;10179;55101;1997;;GKV;531151.9;526151.9;456960.21;6590.94;-680.0;;680.0;5910.94;5910.94;5545.41;58903.15;39422.32;14771.45;0.0;;;;4700.79;;;;;;4709.38;52633.65;53472.53;12862.26;;;18144.12;-621.25;844.25
C_749;0;GmbH;14476;49392;1990;4.0;GKV;22003511.17;21998732.13;20805079.14;9995835.55;-119002.19;;119002.19;9876833.36;9876833.36;-8.94e-10;40901218.5;11986742.38;0.0;0.0;;;;870839.83;;;;;;28914476.12;35134870.51;34268580.63;4285.53;7464.97;;11143626.87;-1380893.84;-9761123.1
C_490;0;OHG;10589;51100;1998;;GKV;1988544.06;1978291.65;1985990.3;253236.39;-64698.41;767.34;65465.75;188537.98;188537.98;147356.1;1066669.71;501271.44;565398.27;0.0;308428.53;;;55021.94;;;;;;0.0;194867.8;131580.32;530.72;;;219588.97;-26835.97;-213160.19
C_540;0;GmbH;14109;82900;1999;270.0;GKV;54128315.45;54477401.21;36707243.16;3430720.97;-524702.21;75560.28;600262.49;2906018.76;2733836.76;1719425.97;24868241.33;12570297.61;0.0;7341773.0;;;;2536738.14;;;;;;4956170.72;21121343.53;14266825.85;1792740.84;5882730.91;;5096774.93;-2473949.23;-2500000.0
C_190;0;GmbH;13053;43210;2000;;GKV;4536343.85;4536343.85;2403089.61;571889.77;294.2;294.2;;572183.97;572183.97;439697.6;1883610.62;1284797.8;0.0;0.0;;;;;;;;;;598812.82;1579865.45;1425388.99;1184168.95;;;853946.99;-137969.21;-74877.0
C_477;0;GmbH;12489;85320;2003;57.0;GKV;456588.54;456588.54;238536.54;22198.16;-3787.6;;3787.6;18410.56;18410.56;15493.16;164892.34;133305.45;0.0;0.0;58041.54;;;1486.6;;;;;;28731.49;98955.94;71782.16;47422.64;;;15913.7;14765.0;3.96e-11
C_814;0;GmbH;13591;25110;2005;114.0;GKV;27893721.39;27893721.39;4991667.03;1383052.91;-16118.68;28692.22;244810.9;1366934.23;1366934.23;1042338.94;10181164.73;2799105.85;2864000.0;1030172.73;1440640.89;2500000.0;1000000.0;480787.38;;;;;;3487886.15;7189357.38;3564477.93;1652326.15;1466734.66;;1957058.64;-844105.47;1287335.03
C_405;1;GmbH;10405;61909;2005;543.0;GKV;2393931.77;2320239.73;1877586.18;119986.11;-23030.22;99.37;34172.55;96955.89;96955.89;80330.58;1518168.84;1275456.48;168276.1;0.0;129243.18;;;51673.49;;;;;;74436.26;1246189.84;448327.88;81267.95;291553.1;;262377.53;-57134.85;-47366.68
C_048;0;GmbH;16761;52100;2007;;GKV;15369782.36;15390096.35;12815771.13;-613514.77;-205439.84;1238.72;206678.56;-818954.61;-818954.61;-818954.61;24104337.9;3862464.79;208892.0;4403332.72;315357.38;;4039228.49;685215.09;;;;;;-5.82e-11;2355355.36;2048197.1;985964.34;782299.98;;556053.15;-62149.98;-700396.21
C_053;0;GmbH;12627;43999;2009;;GKV;13861357.61;13861357.61;14692155.93;-2750057.85;-372820.49;3417.5;376237.99;-3122878.34;-3122878.34;-3080212.76;18189775.27;6782008.69;8800000.0;10381.0;;;;109826.41;;;;;;2597385.58;7312000.43;125928.18;533.59;;;-2388595.61;-214315.27;2602474.03
C_294;0;GmbH;13407;23610;2010;;GKV;28879530.7;28879530.7;15919800.92;3392624.71;-325.95;24.05;350.0;3392298.76;3392298.76;4.02e-09;8782666.04;6907863.1;0.0;0.0;;;;1140937.25;;;;;;1874802.94;8296405.23;6778541.02;275859.84;2872702.63;;2594604.88;-102911.94;-2320376.19
C_021;1;GmbH;14959;71121;2011;;GKV;29064526.85;29064526.85;18076141.42;-2362407.75;-482934.59;;482934.59;-2845342.34;-2845342.34;-2687136.0;21929329.86;15828834.36;0.0;0.0;;;;2527062.45;;;;;;6100495.5;21886765.37;998988.29;75718.03;204800.58;;324793.68;-3268.87;-294919.8
C_442;0;GmbH;9356;13920;1994;;GKV;64029135.39;64029135.39;34239122.96;1681117.3;-342334.24;;2596808.81;1338783.06;1338783.06;6.26e-09;53900570.68;30575310.68;0.0;23300260.0;;;;14533.96;;;;;;25000.0;42204581.18;4905363.9;;;;20630130.17;-3130931.5;-17499198.67
C_635;0;GmbH & Co. KG;27389;93210;1993;;GKV;64833495.38;64399996.94;31072276.13;1948257.64;-82463.41;2909.59;85373.0;1865794.23;1867630.53;1218425.86;29772107.97;23593067.46;0.0;837682.0;;;;3003281.43;;;;;;5341358.51;29115468.62;16053041.87;1360084.84;11860884.27;344000.0;297508.73;-718115.36;-5.12e-09
